source,cell_id,chemistry,nominal_Ah,T_degC,c_rate_charge,c_rate_discharge,cycle,soh_pct
wheeler2025_A123_18650_LFP,Cell5b,Graphite/LFP,1.1,50.0,2.0,0.3333,2600,59.8864
wheeler2025_A123_18650_LFP,Cell5b,Graphite/LFP,1.1,50.0,2.0,0.3333,2700,59.0166
wheeler2025_A123_18650_LFP,Cell5b,Graphite/LFP,1.1,50.0,2.0,0.3333,2800,58.2717
wheeler2025_A123_18650_LFP,Cell5b,Graphite/LFP,1.1,50.0,2.0,0.3333,2900,57.5579
wheeler2025_A123_18650_LFP,Cell5b,Graphite/LFP,1.1,50.0,2.0,0.3333,3000,56.8629
wheeler2025_A123_18650_LFP,Cell5b,Graphite/LFP,1.1,50.0,2.0,0.3333,3100,56.163
wheeler2025_A123_18650_LFP,Cell5b,Graphite/LFP,1.1,50.0,2.0,0.3333,3200,55.4571
wheeler2025_A123_18650_LFP,Cell5b,Graphite/LFP,1.1,50.0,2.0,0.3333,3300,54.8723
wheeler2025_A123_18650_LFP,Cell5b,Graphite/LFP,1.1,50.0,2.0,0.3333,3400,54.2195
wheeler2025_A123_18650_LFP,Cell5b,Graphite/LFP,1.1,50.0,2.0,0.3333,3500,53.6632
wheeler2025_A123_18650_LFP,Cell5b,Graphite/LFP,1.1,50.0,2.0,0.3333,3600,52.6348
wheeler2025_A123_18650_LFP,Cell5b,Graphite/LFP,1.1,50.0,2.0,0.3333,3700,52.3138
wheeler2025_A123_18650_LFP,Cell5b,Graphite/LFP,1.1,50.0,2.0,0.3333,3800,51.8202
wheeler2025_A123_18650_LFP,Cell5b,Graphite/LFP,1.1,50.0,2.0,0.3333,3900,51.316
wheeler2025_A123_18650_LFP,Cell5b,Graphite/LFP,1.1,50.0,2.0,0.3333,4000,50.5722
wheeler2025_A123_18650_LFP,Cell5b,Graphite/LFP,1.1,50.0,2.0,0.3333,4100,49.8097
wheeler2025_A123_18650_LFP,Cell5c,Graphite/LFP,1.1,50.0,2.0,0.3333,0,89.2448
wheeler2025_A123_18650_LFP,Cell5c,Graphite/LFP,1.1,50.0,2.0,0.3333,100,86.2241
wheeler2025_A123_18650_LFP,Cell5c,Graphite/LFP,1.1,50.0,2.0,0.3333,200,84.3315
wheeler2025_A123_18650_LFP,Cell5c,Graphite/LFP,1.1,50.0,2.0,0.3333,300,83.3602
wheeler2025_A123_18650_LFP,Cell5c,Graphite/LFP,1.1,50.0,2.0,0.3333,400,82.0255
wheeler2025_A123_18650_LFP,Cell5c,Graphite/LFP,1.1,50.0,2.0,0.3333,500,81.4475
wheeler2025_A123_18650_LFP,Cell5c,Graphite/LFP,1.1,50.0,2.0,0.3333,600,79.7197
wheeler2025_A123_18650_LFP,Cell5c,Graphite/LFP,1.1,50.0,2.0,0.3333,700,79.1014
wheeler2025_A123_18650_LFP,Cell5c,Graphite/LFP,1.1,50.0,2.0,0.3333,800,77.655
wheeler2025_A123_18650_LFP,Cell5c,Graphite/LFP,1.1,50.0,2.0,0.3333,900,76.0265
wheeler2025_A123_18650_LFP,Cell5c,Graphite/LFP,1.1,50.0,2.0,0.3333,1000,75.4469
wheeler2025_A123_18650_LFP,Cell5c,Graphite/LFP,1.1,50.0,2.0,0.3333,1100,74.5855
wheeler2025_A123_18650_LFP,Cell5c,Graphite/LFP,1.1,50.0,2.0,0.3333,1200,73.4212
wheeler2025_A123_18650_LFP,Cell5c,Graphite/LFP,1.1,50.0,2.0,0.3333,1300,72.3622
wheeler2025_A123_18650_LFP,Cell5c,Graphite/LFP,1.1,50.0,2.0,0.3333,1400,70.0897
wheeler2025_A123_18650_LFP,Cell5c,Graphite/LFP,1.1,50.0,2.0,0.3333,1500,69.1227
wheeler2025_A123_18650_LFP,Cell5c,Graphite/LFP,1.1,50.0,2.0,0.3333,1600,68.4482
wheeler2025_A123_18650_LFP,Cell5c,Graphite/LFP,1.1,50.0,2.0,0.3333,1700,67.6609
wheeler2025_A123_18650_LFP,Cell5c,Graphite/LFP,1.1,50.0,2.0,0.3333,1800,66.7189
wheeler2025_A123_18650_LFP,Cell5c,Graphite/LFP,1.1,50.0,2.0,0.3333,1900,65.9609
wheeler2025_A123_18650_LFP,Cell5c,Graphite/LFP,1.1,50.0,2.0,0.3333,2000,64.6894
wheeler2025_A123_18650_LFP,Cell5c,Graphite/LFP,1.1,50.0,2.0,0.3333,2100,63.6073
wheeler2025_A123_18650_LFP,Cell5c,Graphite/LFP,1.1,50.0,2.0,0.3333,2200,62.7848
wheeler2025_A123_18650_LFP,Cell5c,Graphite/LFP,1.1,50.0,2.0,0.3333,2300,61.4298
wheeler2025_A123_18650_LFP,Cell5c,Graphite/LFP,1.1,50.0,2.0,0.3333,2400,59.9118
wheeler2025_A123_18650_LFP,Cell5c,Graphite/LFP,1.1,50.0,2.0,0.3333,2500,59.512
wheeler2025_A123_18650_LFP,Cell5c,Graphite/LFP,1.1,50.0,2.0,0.3333,2600,58.7051
wheeler2025_A123_18650_LFP,Cell5c,Graphite/LFP,1.1,50.0,2.0,0.3333,2700,57.8526
wheeler2025_A123_18650_LFP,Cell5c,Graphite/LFP,1.1,50.0,2.0,0.3333,2800,57.0943
wheeler2025_A123_18650_LFP,Cell5c,Graphite/LFP,1.1,50.0,2.0,0.3333,2900,56.3618
wheeler2025_A123_18650_LFP,Cell5c,Graphite/LFP,1.1,50.0,2.0,0.3333,3000,55.6523
wheeler2025_A123_18650_LFP,Cell5c,Graphite/LFP,1.1,50.0,2.0,0.3333,3100,54.9358
wheeler2025_A123_18650_LFP,Cell5c,Graphite/LFP,1.1,50.0,2.0,0.3333,3200,54.1981
wheeler2025_A123_18650_LFP,Cell5c,Graphite/LFP,1.1,50.0,2.0,0.3333,3300,53.5906
wheeler2025_A123_18650_LFP,Cell5c,Graphite/LFP,1.1,50.0,2.0,0.3333,3400,52.8964
wheeler2025_A123_18650_LFP,Cell5c,Graphite/LFP,1.1,50.0,2.0,0.3333,3500,52.2991
wheeler2025_A123_18650_LFP,Cell5c,Graphite/LFP,1.1,50.0,2.0,0.3333,3600,51.2418
wheeler2025_A123_18650_LFP,Cell5c,Graphite/LFP,1.1,50.0,2.0,0.3333,3700,50.9702
wheeler2025_A123_18650_LFP,Cell5c,Graphite/LFP,1.1,50.0,2.0,0.3333,3800,50.3961
wheeler2025_A123_18650_LFP,Cell5c,Graphite/LFP,1.1,50.0,2.0,0.3333,3900,49.6822
wheeler2025_A123_18650_LFP,Cell5c,Graphite/LFP,1.1,50.0,2.0,0.3333,4000,49.1711
wheeler2025_A123_18650_LFP,Cell5c,Graphite/LFP,1.1,50.0,2.0,0.3333,4100,48.2152
wheeler2025_A123_18650_LFP,Cell6a,Graphite/LFP,1.1,50.0,2.0,2.0,0,91.1776
wheeler2025_A123_18650_LFP,Cell6a,Graphite/LFP,1.1,50.0,2.0,2.0,100,88.5177
wheeler2025_A123_18650_LFP,Cell6a,Graphite/LFP,1.1,50.0,2.0,2.0,200,86.1334
wheeler2025_A123_18650_LFP,Cell6a,Graphite/LFP,1.1,50.0,2.0,2.0,300,85.1665
wheeler2025_A123_18650_LFP,Cell6a,Graphite/LFP,1.1,50.0,2.0,2.0,400,83.3795
wheeler2025_A123_18650_LFP,Cell6a,Graphite/LFP,1.1,50.0,2.0,2.0,500,81.5655
wheeler2025_A123_18650_LFP,Cell6a,Graphite/LFP,1.1,50.0,2.0,2.0,600,81.1855
wheeler2025_A123_18650_LFP,Cell6a,Graphite/LFP,1.1,50.0,2.0,2.0,700,80.5786
wheeler2025_A123_18650_LFP,Cell6a,Graphite/LFP,1.1,50.0,2.0,2.0,800,79.8884
wheeler2025_A123_18650_LFP,Cell6a,Graphite/LFP,1.1,50.0,2.0,2.0,900,79.1413
wheeler2025_A123_18650_LFP,Cell6a,Graphite/LFP,1.1,50.0,2.0,2.0,1000,78.3463
wheeler2025_A123_18650_LFP,Cell6a,Graphite/LFP,1.1,50.0,2.0,2.0,1100,77.3745
wheeler2025_A123_18650_LFP,Cell6a,Graphite/LFP,1.1,50.0,2.0,2.0,1200,76.8604
wheeler2025_A123_18650_LFP,Cell6a,Graphite/LFP,1.1,50.0,2.0,2.0,1300,75.8084
wheeler2025_A123_18650_LFP,Cell6a,Graphite/LFP,1.1,50.0,2.0,2.0,1400,75.2627
wheeler2025_A123_18650_LFP,Cell6a,Graphite/LFP,1.1,50.0,2.0,2.0,1500,74.1998
wheeler2025_A123_18650_LFP,Cell6a,Graphite/LFP,1.1,50.0,2.0,2.0,1600,73.727
wheeler2025_A123_18650_LFP,Cell6a,Graphite/LFP,1.1,50.0,2.0,2.0,1700,73.0495
wheeler2025_A123_18650_LFP,Cell6a,Graphite/LFP,1.1,50.0,2.0,2.0,1800,72.0511
wheeler2025_A123_18650_LFP,Cell6a,Graphite/LFP,1.1,50.0,2.0,2.0,1900,71.4123
wheeler2025_A123_18650_LFP,Cell6a,Graphite/LFP,1.1,50.0,2.0,2.0,2000,70.4024
wheeler2025_A123_18650_LFP,Cell6a,Graphite/LFP,1.1,50.0,2.0,2.0,2100,69.2267
wheeler2025_A123_18650_LFP,Cell6a,Graphite/LFP,1.1,50.0,2.0,2.0,2200,68.4815
wheeler2025_A123_18650_LFP,Cell6a,Graphite/LFP,1.1,50.0,2.0,2.0,2300,66.9707
wheeler2025_A123_18650_LFP,Cell6a,Graphite/LFP,1.1,50.0,2.0,2.0,2400,65.5511
wheeler2025_A123_18650_LFP,Cell6a,Graphite/LFP,1.1,50.0,2.0,2.0,2500,64.3461
wheeler2025_A123_18650_LFP,Cell6a,Graphite/LFP,1.1,50.0,2.0,2.0,2600,61.7825
wheeler2025_A123_18650_LFP,Cell6a,Graphite/LFP,1.1,50.0,2.0,2.0,2700,61.1176
wheeler2025_A123_18650_LFP,Cell6a,Graphite/LFP,1.1,50.0,2.0,2.0,2800,59.8265
wheeler2025_A123_18650_LFP,Cell6a,Graphite/LFP,1.1,50.0,2.0,2.0,2900,57.9483
wheeler2025_A123_18650_LFP,Cell6a,Graphite/LFP,1.1,50.0,2.0,2.0,3000,56.9964
wheeler2025_A123_18650_LFP,Cell6a,Graphite/LFP,1.1,50.0,2.0,2.0,3100,55.8007
wheeler2025_A123_18650_LFP,Cell6a,Graphite/LFP,1.1,50.0,2.0,2.0,3200,55.1924
wheeler2025_A123_18650_LFP,Cell6a,Graphite/LFP,1.1,50.0,2.0,2.0,3300,53.9018
wheeler2025_A123_18650_LFP,Cell6a,Graphite/LFP,1.1,50.0,2.0,2.0,3400,52.7101
wheeler2025_A123_18650_LFP,Cell6a,Graphite/LFP,1.1,50.0,2.0,2.0,3500,52.1549
wheeler2025_A123_18650_LFP,Cell6a,Graphite/LFP,1.1,50.0,2.0,2.0,3600,51.2139
wheeler2025_A123_18650_LFP,Cell6a,Graphite/LFP,1.1,50.0,2.0,2.0,3700,50.0741
wheeler2025_A123_18650_LFP,Cell6a,Graphite/LFP,1.1,50.0,2.0,2.0,3800,49.3895
wheeler2025_A123_18650_LFP,Cell6a,Graphite/LFP,1.1,50.0,2.0,2.0,3900,47.4161
wheeler2025_A123_18650_LFP,Cell6a,Graphite/LFP,1.1,50.0,2.0,2.0,4000,46.2827
wheeler2025_A123_18650_LFP,Cell6a,Graphite/LFP,1.1,50.0,2.0,2.0,4100,45.6624
wheeler2025_A123_18650_LFP,Cell6a,Graphite/LFP,1.1,50.0,2.0,2.0,4200,44.8605
wheeler2025_A123_18650_LFP,Cell6a,Graphite/LFP,1.1,50.0,2.0,2.0,4300,44.0504
wheeler2025_A123_18650_LFP,Cell6a,Graphite/LFP,1.1,50.0,2.0,2.0,4400,43.3936
wheeler2025_A123_18650_LFP,Cell6a,Graphite/LFP,1.1,50.0,2.0,2.0,4500,42.6977
wheeler2025_A123_18650_LFP,Cell6a,Graphite/LFP,1.1,50.0,2.0,2.0,4600,42.0635
wheeler2025_A123_18650_LFP,Cell6a,Graphite/LFP,1.1,50.0,2.0,2.0,4700,41.1067
wheeler2025_A123_18650_LFP,Cell6a,Graphite/LFP,1.1,50.0,2.0,2.0,4800,40.7475
wheeler2025_A123_18650_LFP,Cell6a,Graphite/LFP,1.1,50.0,2.0,2.0,4900,39.947
wheeler2025_A123_18650_LFP,Cell6a,Graphite/LFP,1.1,50.0,2.0,2.0,5000,39.0098
wheeler2025_A123_18650_LFP,Cell6a,Graphite/LFP,1.1,50.0,2.0,2.0,5100,38.498
wheeler2025_A123_18650_LFP,Cell6a,Graphite/LFP,1.1,50.0,2.0,2.0,5200,37.9485
wheeler2025_A123_18650_LFP,Cell6a,Graphite/LFP,1.1,50.0,2.0,2.0,5300,37.399
wheeler2025_A123_18650_LFP,Cell6a,Graphite/LFP,1.1,50.0,2.0,2.0,5400,37.0283
wheeler2025_A123_18650_LFP,Cell6a,Graphite/LFP,1.1,50.0,2.0,2.0,5500,36.529
wheeler2025_A123_18650_LFP,Cell6a,Graphite/LFP,1.1,50.0,2.0,2.0,5600,36.0192
wheeler2025_A123_18650_LFP,Cell6a,Graphite/LFP,1.1,50.0,2.0,2.0,5700,35.5798
wheeler2025_A123_18650_LFP,Cell6a,Graphite/LFP,1.1,50.0,2.0,2.0,5800,35.1243
wheeler2025_A123_18650_LFP,Cell6a,Graphite/LFP,1.1,50.0,2.0,2.0,5900,34.3041
wheeler2025_A123_18650_LFP,Cell6a,Graphite/LFP,1.1,50.0,2.0,2.0,6000,33.9299
wheeler2025_A123_18650_LFP,Cell6a,Graphite/LFP,1.1,50.0,2.0,2.0,6100,32.972
wheeler2025_A123_18650_LFP,Cell6a,Graphite/LFP,1.1,50.0,2.0,2.0,6200,32.6906
wheeler2025_A123_18650_LFP,Cell6a,Graphite/LFP,1.1,50.0,2.0,2.0,6300,32.3613
wheeler2025_A123_18650_LFP,Cell6b,Graphite/LFP,1.1,50.0,2.0,2.0,0,92.1034
wheeler2025_A123_18650_LFP,Cell6b,Graphite/LFP,1.1,50.0,2.0,2.0,100,89.8863
wheeler2025_A123_18650_LFP,Cell6b,Graphite/LFP,1.1,50.0,2.0,2.0,200,87.6875
wheeler2025_A123_18650_LFP,Cell6b,Graphite/LFP,1.1,50.0,2.0,2.0,300,86.7432
wheeler2025_A123_18650_LFP,Cell6b,Graphite/LFP,1.1,50.0,2.0,2.0,400,84.9793
wheeler2025_A123_18650_LFP,Cell6b,Graphite/LFP,1.1,50.0,2.0,2.0,500,83.247
wheeler2025_A123_18650_LFP,Cell6b,Graphite/LFP,1.1,50.0,2.0,2.0,600,82.8522
wheeler2025_A123_18650_LFP,Cell6b,Graphite/LFP,1.1,50.0,2.0,2.0,700,82.1978
wheeler2025_A123_18650_LFP,Cell6b,Graphite/LFP,1.1,50.0,2.0,2.0,800,81.5213
wheeler2025_A123_18650_LFP,Cell6b,Graphite/LFP,1.1,50.0,2.0,2.0,900,80.7875
wheeler2025_A123_18650_LFP,Cell6b,Graphite/LFP,1.1,50.0,2.0,2.0,1000,80.168
wheeler2025_A123_18650_LFP,Cell6b,Graphite/LFP,1.1,50.0,2.0,2.0,1100,79.255
wheeler2025_A123_18650_LFP,Cell6b,Graphite/LFP,1.1,50.0,2.0,2.0,1200,78.8187
wheeler2025_A123_18650_LFP,Cell6b,Graphite/LFP,1.1,50.0,2.0,2.0,1300,77.8525
wheeler2025_A123_18650_LFP,Cell6b,Graphite/LFP,1.1,50.0,2.0,2.0,1400,77.387
wheeler2025_A123_18650_LFP,Cell6b,Graphite/LFP,1.1,50.0,2.0,2.0,1500,76.4225
wheeler2025_A123_18650_LFP,Cell6b,Graphite/LFP,1.1,50.0,2.0,2.0,1600,76.0519
wheeler2025_A123_18650_LFP,Cell6b,Graphite/LFP,1.1,50.0,2.0,2.0,1700,75.4688
wheeler2025_A123_18650_LFP,Cell6b,Graphite/LFP,1.1,50.0,2.0,2.0,1800,74.5765
wheeler2025_A123_18650_LFP,Cell6b,Graphite/LFP,1.1,50.0,2.0,2.0,1900,74.0867
wheeler2025_A123_18650_LFP,Cell6b,Graphite/LFP,1.1,50.0,2.0,2.0,2000,73.2968
wheeler2025_A123_18650_LFP,Cell6b,Graphite/LFP,1.1,50.0,2.0,2.0,2100,72.4642
wheeler2025_A123_18650_LFP,Cell6b,Graphite/LFP,1.1,50.0,2.0,2.0,2200,71.9977
wheeler2025_A123_18650_LFP,Cell6b,Graphite/LFP,1.1,50.0,2.0,2.0,2300,71.0414
wheeler2025_A123_18650_LFP,Cell6b,Graphite/LFP,1.1,50.0,2.0,2.0,2400,69.9445
wheeler2025_A123_18650_LFP,Cell6b,Graphite/LFP,1.1,50.0,2.0,2.0,2500,69.1027
wheeler2025_A123_18650_LFP,Cell6b,Graphite/LFP,1.1,50.0,2.0,2.0,2600,66.9669
wheeler2025_A123_18650_LFP,Cell6b,Graphite/LFP,1.1,50.0,2.0,2.0,2700,66.7726
wheeler2025_A123_18650_LFP,Cell6b,Graphite/LFP,1.1,50.0,2.0,2.0,2800,66.0508
wheeler2025_A123_18650_LFP,Cell6b,Graphite/LFP,1.1,50.0,2.0,2.0,2900,64.6771
wheeler2025_A123_18650_LFP,Cell6b,Graphite/LFP,1.1,50.0,2.0,2.0,3000,64.1774
wheeler2025_A123_18650_LFP,Cell6b,Graphite/LFP,1.1,50.0,2.0,2.0,3100,63.2928
wheeler2025_A123_18650_LFP,Cell6b,Graphite/LFP,1.1,50.0,2.0,2.0,3200,62.7249
wheeler2025_A123_18650_LFP,Cell6b,Graphite/LFP,1.1,50.0,2.0,2.0,3300,62.0008
wheeler2025_A123_18650_LFP,Cell6b,Graphite/LFP,1.1,50.0,2.0,2.0,3400,60.9349
wheeler2025_A123_18650_LFP,Cell6b,Graphite/LFP,1.1,50.0,2.0,2.0,3500,60.1917
wheeler2025_A123_18650_LFP,Cell6b,Graphite/LFP,1.1,50.0,2.0,2.0,3600,59.4507
wheeler2025_A123_18650_LFP,Cell6b,Graphite/LFP,1.1,50.0,2.0,2.0,3700,58.7684
wheeler2025_A123_18650_LFP,Cell6b,Graphite/LFP,1.1,50.0,2.0,2.0,3800,58.5857
wheeler2025_A123_18650_LFP,Cell6b,Graphite/LFP,1.1,50.0,2.0,2.0,3900,56.8847
wheeler2025_A123_18650_LFP,Cell6b,Graphite/LFP,1.1,50.0,2.0,2.0,4000,56.2471
wheeler2025_A123_18650_LFP,Cell6b,Graphite/LFP,1.1,50.0,2.0,2.0,4100,55.945
wheeler2025_A123_18650_LFP,Cell6b,Graphite/LFP,1.1,50.0,2.0,2.0,4200,55.5597
wheeler2025_A123_18650_LFP,Cell6b,Graphite/LFP,1.1,50.0,2.0,2.0,4300,55.1056
wheeler2025_A123_18650_LFP,Cell6b,Graphite/LFP,1.1,50.0,2.0,2.0,4400,54.727
wheeler2025_A123_18650_LFP,Cell6b,Graphite/LFP,1.1,50.0,2.0,2.0,4500,54.3461
wheeler2025_A123_18650_LFP,Cell6b,Graphite/LFP,1.1,50.0,2.0,2.0,4600,53.468
wheeler2025_A123_18650_LFP,Cell6b,Graphite/LFP,1.1,50.0,2.0,2.0,4700,53.3154
wheeler2025_A123_18650_LFP,Cell6b,Graphite/LFP,1.1,50.0,2.0,2.0,4800,52.6365
wheeler2025_A123_18650_LFP,Cell6b,Graphite/LFP,1.1,50.0,2.0,2.0,4900,51.9982
wheeler2025_A123_18650_LFP,Cell6b,Graphite/LFP,1.1,50.0,2.0,2.0,5000,51.7858
wheeler2025_A123_18650_LFP,Cell6b,Graphite/LFP,1.1,50.0,2.0,2.0,5100,51.4337
wheeler2025_A123_18650_LFP,Cell6b,Graphite/LFP,1.1,50.0,2.0,2.0,5200,51.0151
wheeler2025_A123_18650_LFP,Cell6b,Graphite/LFP,1.1,50.0,2.0,2.0,5300,50.2084
wheeler2025_A123_18650_LFP,Cell6b,Graphite/LFP,1.1,50.0,2.0,2.0,5400,49.9988
wheeler2025_A123_18650_LFP,Cell6b,Graphite/LFP,1.1,50.0,2.0,2.0,5500,49.6026
wheeler2025_A123_18650_LFP,Cell6b,Graphite/LFP,1.1,50.0,2.0,2.0,5600,49.2375
wheeler2025_A123_18650_LFP,Cell6b,Graphite/LFP,1.1,50.0,2.0,2.0,5700,48.5198
wheeler2025_A123_18650_LFP,Cell6b,Graphite/LFP,1.1,50.0,2.0,2.0,5800,48.2463
wheeler2025_A123_18650_LFP,Cell6b,Graphite/LFP,1.1,50.0,2.0,2.0,5900,47.6284
wheeler2025_A123_18650_LFP,Cell6b,Graphite/LFP,1.1,50.0,2.0,2.0,6000,46.8882
wheeler2025_A123_18650_LFP,Cell6b,Graphite/LFP,1.1,50.0,2.0,2.0,6100,46.5758
wheeler2025_A123_18650_LFP,Cell6b,Graphite/LFP,1.1,50.0,2.0,2.0,6200,46.1964
wheeler2025_A123_18650_LFP,Cell6b,Graphite/LFP,1.1,50.0,2.0,2.0,6300,45.5763
wheeler2025_A123_18650_LFP,Cell6b,Graphite/LFP,1.1,50.0,2.0,2.0,6400,45.3899
wheeler2025_A123_18650_LFP,Cell6b,Graphite/LFP,1.1,50.0,2.0,2.0,6600,44.8469
wheeler2025_A123_18650_LFP,Cell6b,Graphite/LFP,1.1,50.0,2.0,2.0,6800,44.2846
wheeler2025_A123_18650_LFP,Cell6c,Graphite/LFP,1.1,50.0,2.0,2.0,0,91.1076
wheeler2025_A123_18650_LFP,Cell6c,Graphite/LFP,1.1,50.0,2.0,2.0,100,89.2857
wheeler2025_A123_18650_LFP,Cell6c,Graphite/LFP,1.1,50.0,2.0,2.0,200,87.4213
wheeler2025_A123_18650_LFP,Cell6c,Graphite/LFP,1.1,50.0,2.0,2.0,300,86.5791
wheeler2025_A123_18650_LFP,Cell6c,Graphite/LFP,1.1,50.0,2.0,2.0,400,85.0382
wheeler2025_A123_18650_LFP,Cell6c,Graphite/LFP,1.1,50.0,2.0,2.0,500,83.501
wheeler2025_A123_18650_LFP,Cell6c,Graphite/LFP,1.1,50.0,2.0,2.0,600,83.1278
wheeler2025_A123_18650_LFP,Cell6c,Graphite/LFP,1.1,50.0,2.0,2.0,700,82.5333
wheeler2025_A123_18650_LFP,Cell6c,Graphite/LFP,1.1,50.0,2.0,2.0,800,81.9501
wheeler2025_A123_18650_LFP,Cell6c,Graphite/LFP,1.1,50.0,2.0,2.0,900,81.281
wheeler2025_A123_18650_LFP,Cell6c,Graphite/LFP,1.1,50.0,2.0,2.0,1000,80.7384
wheeler2025_A123_18650_LFP,Cell6c,Graphite/LFP,1.1,50.0,2.0,2.0,1100,79.8741
wheeler2025_A123_18650_LFP,Cell6c,Graphite/LFP,1.1,50.0,2.0,2.0,1200,79.5422
wheeler2025_A123_18650_LFP,Cell6c,Graphite/LFP,1.1,50.0,2.0,2.0,1300,78.6254
wheeler2025_A123_18650_LFP,Cell6c,Graphite/LFP,1.1,50.0,2.0,2.0,1400,78.2338
wheeler2025_A123_18650_LFP,Cell6c,Graphite/LFP,1.1,50.0,2.0,2.0,1500,77.3097
wheeler2025_A123_18650_LFP,Cell6c,Graphite/LFP,1.1,50.0,2.0,2.0,1600,77.0062
wheeler2025_A123_18650_LFP,Cell6c,Graphite/LFP,1.1,50.0,2.0,2.0,1700,76.4813
wheeler2025_A123_18650_LFP,Cell6c,Graphite/LFP,1.1,50.0,2.0,2.0,1800,75.6611
wheeler2025_A123_18650_LFP,Cell6c,Graphite/LFP,1.1,50.0,2.0,2.0,1900,75.2716
wheeler2025_A123_18650_LFP,Cell6c,Graphite/LFP,1.1,50.0,2.0,2.0,2000,74.5624
wheeler2025_A123_18650_LFP,Cell6c,Graphite/LFP,1.1,50.0,2.0,2.0,2100,73.8161
wheeler2025_A123_18650_LFP,Cell6c,Graphite/LFP,1.1,50.0,2.0,2.0,2200,73.4258
wheeler2025_A123_18650_LFP,Cell6c,Graphite/LFP,1.1,50.0,2.0,2.0,2300,72.572
wheeler2025_A123_18650_LFP,Cell6c,Graphite/LFP,1.1,50.0,2.0,2.0,2400,71.5795
wheeler2025_A123_18650_LFP,Cell6c,Graphite/LFP,1.1,50.0,2.0,2.0,2500,70.833
wheeler2025_A123_18650_LFP,Cell6c,Graphite/LFP,1.1,50.0,2.0,2.0,2600,68.9041
wheeler2025_A123_18650_LFP,Cell6c,Graphite/LFP,1.1,50.0,2.0,2.0,2700,68.6797
wheeler2025_A123_18650_LFP,Cell6c,Graphite/LFP,1.1,50.0,2.0,2.0,2800,67.8683
wheeler2025_A123_18650_LFP,Cell6c,Graphite/LFP,1.1,50.0,2.0,2.0,2900,66.3356
wheeler2025_A123_18650_LFP,Cell6c,Graphite/LFP,1.1,50.0,2.0,2.0,3000,65.6872
wheeler2025_A123_18650_LFP,Cell6c,Graphite/LFP,1.1,50.0,2.0,2.0,3100,64.5255
wheeler2025_A123_18650_LFP,Cell6c,Graphite/LFP,1.1,50.0,2.0,2.0,3200,63.6105
wheeler2025_A123_18650_LFP,Cell6c,Graphite/LFP,1.1,50.0,2.0,2.0,3300,62.3929
wheeler2025_A123_18650_LFP,Cell6c,Graphite/LFP,1.1,50.0,2.0,2.0,3400,60.791
wheeler2025_A123_18650_LFP,Cell6c,Graphite/LFP,1.1,50.0,2.0,2.0,3500,59.5861
wheeler2025_A123_18650_LFP,Cell6c,Graphite/LFP,1.1,50.0,2.0,2.0,3600,58.4558
wheeler2025_A123_18650_LFP,Cell6c,Graphite/LFP,1.1,50.0,2.0,2.0,3700,57.3894
wheeler2025_A123_18650_LFP,Cell6c,Graphite/LFP,1.1,50.0,2.0,2.0,3800,56.7794
wheeler2025_A123_18650_LFP,Cell6c,Graphite/LFP,1.1,50.0,2.0,2.0,3900,55.0058
wheeler2025_A123_18650_LFP,Cell6c,Graphite/LFP,1.1,50.0,2.0,2.0,4000,54.0669
wheeler2025_A123_18650_LFP,Cell6c,Graphite/LFP,1.1,50.0,2.0,2.0,4100,53.6885
wheeler2025_A123_18650_LFP,Cell6c,Graphite/LFP,1.1,50.0,2.0,2.0,4200,52.8215
wheeler2025_A123_18650_LFP,Cell6c,Graphite/LFP,1.1,50.0,2.0,2.0,4300,51.9608
wheeler2025_A123_18650_LFP,Cell6c,Graphite/LFP,1.1,50.0,2.0,2.0,4400,51.4987
wheeler2025_A123_18650_LFP,Cell6c,Graphite/LFP,1.1,50.0,2.0,2.0,4500,50.7749
wheeler2025_A123_18650_LFP,Cell6c,Graphite/LFP,1.1,50.0,2.0,2.0,4600,50.1664
wheeler2025_A123_18650_LFP,Cell6c,Graphite/LFP,1.1,50.0,2.0,2.0,4700,49.2115
wheeler2025_A123_18650_LFP,Cell6c,Graphite/LFP,1.1,50.0,2.0,2.0,4800,48.6993
wheeler2025_A123_18650_LFP,Cell6c,Graphite/LFP,1.1,50.0,2.0,2.0,4900,48.0825
wheeler2025_A123_18650_LFP,Cell6c,Graphite/LFP,1.1,50.0,2.0,2.0,5000,47.1287
wheeler2025_A123_18650_LFP,Cell6c,Graphite/LFP,1.1,50.0,2.0,2.0,5100,46.642
wheeler2025_A123_18650_LFP,Cell6c,Graphite/LFP,1.1,50.0,2.0,2.0,5200,46.0715
wheeler2025_A123_18650_LFP,Cell6c,Graphite/LFP,1.1,50.0,2.0,2.0,5300,45.5025
wheeler2025_A123_18650_LFP,Cell6c,Graphite/LFP,1.1,50.0,2.0,2.0,5400,44.6862
wheeler2025_A123_18650_LFP,Cell6c,Graphite/LFP,1.1,50.0,2.0,2.0,5500,44.1778
wheeler2025_A123_18650_LFP,Cell6c,Graphite/LFP,1.1,50.0,2.0,2.0,5600,43.7288
wheeler2025_A123_18650_LFP,Cell6c,Graphite/LFP,1.1,50.0,2.0,2.0,5700,43.2101
wheeler2025_A123_18650_LFP,Cell6c,Graphite/LFP,1.1,50.0,2.0,2.0,5800,42.4391
wheeler2025_A123_18650_LFP,Cell6c,Graphite/LFP,1.1,50.0,2.0,2.0,5900,42.1793
